time,signal
12.0,694
12.00833,694
12.01667,694
12.025,693
12.03333,693
12.04167,693
12.05,692
12.05833,692
12.06667,692
12.075,691
12.08333,691
12.09167,690
12.1,690
12.10833,690
12.11667,690
12.125,690
12.13333,690
12.14167,690
12.15,689
12.15833,689
12.16667,689
12.175,688
12.18333,687
12.19167,687
12.2,686
12.20833,686
12.21667,686
12.225,686
12.23333,686
12.24167,685
12.25,685
12.25833,685
12.26667,685
12.275,685
12.28333,684
12.29167,684
12.3,684
12.30833,683
12.31667,683
12.325,683
12.33333,683
12.34167,683
12.35,683
12.35833,683
12.36667,683
12.375,683
12.38333,683
12.39167,683
12.4,682
12.40833,682
12.41667,682
12.425,681
12.43333,681
12.44167,681
12.45,680
12.45833,680
12.46667,680
12.475,680
12.48333,679
12.49167,679
12.5,679
12.50833,679
12.51667,679
12.525,679
12.53333,680
12.54167,680
12.55,680
12.55833,680
12.56667,681
12.575,681
12.58333,682
12.59167,683
12.6,684
12.60833,686
12.61667,688
12.625,691
12.63333,695
12.64167,699
12.65,705
12.65833,712
12.66667,720
12.675,730
12.68333,741
12.69167,754
12.7,769
12.70833,786
12.71667,806
12.725,829
12.73333,855
12.74167,884
12.75,916
12.75833,952
12.76667,992
12.775,1036
12.78333,1084
12.79167,1136
12.8,1193
12.80833,1254
12.81667,1320
12.825,1391
12.83333,1466
12.84167,1547
12.85,1633
12.85833,1725
12.86667,1821
12.875,1923
12.88333,2031
12.89167,2144
12.9,2263
12.90833,2386
12.91667,2515
12.925,2650
12.93333,2790
12.94167,2935
12.95,3086
12.95833,3242
12.96667,3403
12.975,3570
12.98333,3742
12.99167,3919
13.0,4101
13.00833,4288
13.01667,4480
13.025,4677
13.03333,4878
13.04167,5085
13.05,5296
13.05833,5512
13.06667,5732
13.075,5957
13.08333,6186
13.09167,6419
13.1,6657
13.10833,6898
13.11667,7144
13.125,7395
13.13333,7649
13.14167,7908
13.15,8171
13.15833,8439
13.16667,8711
13.175,8989
13.18333,9271
13.19167,9559
13.2,9853
13.20833,10153
13.21667,10460
13.225,10774
13.23333,11096
13.24167,11426
13.25,11765
13.25833,12114
13.26667,12474
13.275,12845
13.28333,13229
13.29167,13626
13.3,14037
13.30833,14463
13.31667,14906
13.325,15366
13.33333,15844
13.34167,16342
13.35,16860
13.35833,17398
13.36667,17957
13.375,18538
13.38333,19141
13.39167,19767
13.4,20415
13.40833,21084
13.41667,21776
13.425,22490
13.43333,23224
13.44167,23978
13.45,24752
13.45833,25542
13.46667,26350
13.475,27172
13.48333,28008
13.49167,28855
13.5,29712
13.50833,30575
13.51667,31444
13.525,32316
13.53333,33189
13.54167,34062
13.55,34931
13.55833,35795
13.56667,36652
13.575,37499
13.58333,38336
13.59167,39160
13.6,39969
13.60833,40761
13.61667,41536
13.625,42292
13.63333,43028
13.64167,43742
13.65,44435
13.65833,45104
13.66667,45749
13.675,46370
13.68333,46967
13.69167,47538
13.7,48085
13.70833,48607
13.71667,49103
13.725,49575
13.73333,50023
13.74167,50446
13.75,50847
13.75833,51225
13.76667,51582
13.775,51917
13.78333,52233
13.79167,52530
13.8,52810
13.80833,53073
13.81667,53322
13.825,53558
13.83333,53781
13.84167,53994
13.85,54198
13.85833,54395
13.86667,54586
13.875,54772
13.88333,54955
13.89167,55135
13.9,55314
13.90833,55490
13.91667,55664
13.925,55833
13.93333,55995
13.94167,56145
13.95,56280
13.95833,56392
13.96667,56476
13.975,56522
13.98333,56522
13.99167,56469
14.0,56353
14.00833,56168
14.01667,55906
14.025,55561
14.03333,55128
14.04167,54603
14.05,53981
14.05833,53261
14.06667,52441
14.075,51517
14.08333,50490
14.09167,49358
14.1,48122
14.10833,46784
14.11667,45345
14.125,43809
14.13333,42182
14.14167,40472
14.15,38688
14.15833,36840
14.16667,34943
14.175,33010
14.18333,31058
14.19167,29103
14.2,27163
14.20833,25252
14.21667,23386
14.225,21580
14.23333,19846
14.24167,18194
14.25,16632
14.25833,15168
14.26667,13803
14.275,12540
14.28333,11379
14.29167,10317
14.3,9352
14.30833,8479
14.31667,7693
14.325,6987
14.33333,6357
14.34167,5795
14.35,5296
14.35833,4853
14.36667,4461
14.375,4114
14.38333,3807
14.39167,3536
14.4,3297
14.40833,3085
14.41667,2898
14.425,2732
14.43333,2585
14.44167,2454
14.45,2338
14.45833,2233
14.46667,2140
14.475,2057
14.48333,1982
14.49167,1915
14.5,1854
14.50833,1799
14.51667,1749
14.525,1703
14.53333,1661
14.54167,1622
14.55,1587
14.55833,1554
14.56667,1524
14.575,1495
14.58333,1469
14.59167,1444
14.6,1422
14.60833,1400
14.61667,1380
14.625,1361
14.63333,1343
14.64167,1326
14.65,1310
14.65833,1295
14.66667,1281
14.675,1268
14.68333,1256
14.69167,1244
14.7,1232
14.70833,1221
14.71667,1211
14.725,1201
14.73333,1192
14.74167,1183
14.75,1175
14.75833,1166
14.76667,1158
14.775,1151
14.78333,1143
14.79167,1136
14.8,1130
14.80833,1123
14.81667,1117
14.825,1111
14.83333,1105
14.84167,1100
14.85,1095
14.85833,1090
14.86667,1086
14.875,1082
14.88333,1077
14.89167,1073
14.9,1069
14.90833,1065
14.91667,1062
14.925,1058
14.93333,1055
14.94167,1051
14.95,1048
14.95833,1045
14.96667,1042
14.975,1039
14.98333,1036
14.99167,1033
15.0,1030
15.00833,1028
15.01667,1025
15.025,1023
15.03333,1021
15.04167,1019
15.05,1017
15.05833,1014
15.06667,1012
15.075,1010
15.08333,1008
15.09167,1006
15.1,1004
15.10833,1002
15.11667,1000
15.125,999
15.13333,997
15.14167,995
15.15,994
15.15833,992
15.16667,991
15.175,989
15.18333,987
15.19167,986
15.2,984
15.20833,982
15.21667,980
15.225,979
15.23333,977
15.24167,976
15.25,975
15.25833,973
15.26667,972
15.275,970
15.28333,969
15.29167,967
15.3,966
15.30833,965
15.31667,963
15.325,962
15.33333,961
15.34167,960
15.35,959
15.35833,957
15.36667,956
15.375,954
15.38333,952
15.39167,951
15.4,949
15.40833,948
15.41667,946
15.425,945
15.43333,944
15.44167,943
15.45,942
15.45833,940
15.46667,939
15.475,937
15.48333,935
15.49167,934
15.5,933
15.50833,933
15.51667,932
15.525,930
15.53333,928
15.54167,927
15.55,926
15.55833,924
15.56667,923
15.575,922
15.58333,921
15.59167,920
15.6,918
15.60833,917
15.61667,916
15.625,915
15.63333,913
15.64167,912
15.65,911
15.65833,910
15.66667,908
15.675,907
15.68333,906
15.69167,904
15.7,903
15.70833,902
15.71667,901
15.725,900
15.73333,898
15.74167,897
15.75,896
15.75833,895
15.76667,893
15.775,892
15.78333,891
15.79167,890
15.8,888
15.80833,887
15.81667,886
15.825,885
15.83333,884
15.84167,882
15.85,882
15.85833,881
15.86667,880
15.875,879
15.88333,878
15.89167,877
15.9,877
15.90833,876
15.91667,875
15.925,874
15.93333,872
15.94167,871
15.95,870
15.95833,869
15.96667,868
15.975,866
15.98333,865
15.99167,864
16.0,864
16.00833,863
16.01667,863
16.025,862
16.03333,861
16.04167,861
16.05,860
16.05833,859
16.06667,858
16.075,858
16.08333,857
16.09167,857
16.1,856
16.10833,855
16.11667,854
16.125,854
16.13333,853
16.14167,852
16.15,851
16.15833,850
16.16667,850
16.175,849
16.18333,848
16.19167,848
16.2,847
16.20833,847
16.21667,847
16.225,846
16.23333,846
16.24167,845
16.25,845
16.25833,844
16.26667,843
16.275,842
16.28333,842
16.29167,842
16.3,841
16.30833,840
16.31667,839
16.325,839
16.33333,838
16.34167,838
16.35,838
16.35833,838
16.36667,837
16.375,837
16.38333,836
16.39167,835
16.4,834
16.40833,834
16.41667,833
16.425,833
16.43333,832
16.44167,832
16.45,832
16.45833,831
16.46667,831
16.475,830
16.48333,830
16.49167,830
16.5,829
16.50833,829
16.51667,829
16.525,828
16.53333,827
16.54167,827
16.55,826
16.55833,826
16.56667,825
16.575,825
16.58333,825
16.59167,824
16.6,824
16.60833,823
16.61667,823
16.625,822
16.63333,822
16.64167,821
16.65,821
16.65833,820
16.66667,820
16.675,820
16.68333,819
16.69167,819
16.7,818
16.70833,818
16.71667,818
16.725,818
16.73333,818
