time,signal
12.0,699
12.00833,698
12.01667,697
12.025,696
12.03333,696
12.04167,696
12.05,695
12.05833,695
12.06667,694
12.075,694
12.08333,694
12.09167,694
12.1,693
12.10833,693
12.11667,693
12.125,693
12.13333,692
12.14167,692
12.15,691
12.15833,691
12.16667,690
12.175,690
12.18333,689
12.19167,689
12.2,689
12.20833,688
12.21667,688
12.225,688
12.23333,687
12.24167,687
12.25,687
12.25833,687
12.26667,686
12.275,686
12.28333,686
12.29167,686
12.3,685
12.30833,686
12.31667,686
12.325,685
12.33333,685
12.34167,685
12.35,685
12.35833,684
12.36667,684
12.375,684
12.38333,683
12.39167,683
12.4,683
12.40833,683
12.41667,682
12.425,682
12.43333,682
12.44167,681
12.45,681
12.45833,681
12.46667,681
12.475,681
12.48333,681
12.49167,681
12.5,681
12.50833,681
12.51667,681
12.525,681
12.53333,681
12.54167,681
12.55,681
12.55833,682
12.56667,682
12.575,683
12.58333,684
12.59167,685
12.6,686
12.60833,688
12.61667,691
12.625,694
12.63333,698
12.64167,703
12.65,709
12.65833,716
12.66667,725
12.675,736
12.68333,748
12.69167,763
12.7,779
12.70833,798
12.71667,820
12.725,844
12.73333,872
12.74167,903
12.75,937
12.75833,975
12.76667,1016
12.775,1062
12.78333,1112
12.79167,1166
12.8,1224
12.80833,1288
12.81667,1356
12.825,1429
12.83333,1507
12.84167,1590
12.85,1678
12.85833,1771
12.86667,1870
12.875,1974
12.88333,2083
12.89167,2198
12.9,2318
12.90833,2444
12.91667,2574
12.925,2711
12.93333,2853
12.94167,3000
12.95,3152
12.95833,3309
12.96667,3472
12.975,3640
12.98333,3813
12.99167,3991
13.0,4174
13.00833,4362
13.01667,4555
13.025,4753
13.03333,4955
13.04167,5163
13.05,5375
13.05833,5591
13.06667,5811
13.075,6036
13.08333,6266
13.09167,6499
13.1,6737
13.10833,6979
13.11667,7225
13.125,7475
13.13333,7728
13.14167,7986
13.15,8248
13.15833,8514
13.16667,8784
13.175,9058
13.18333,9337
13.19167,9619
13.2,9907
13.20833,10199
13.21667,10496
13.225,10799
13.23333,11106
13.24167,11420
13.25,11740
13.25833,12067
13.26667,12401
13.275,12741
13.28333,13090
13.29167,13447
13.3,13812
13.30833,14187
13.31667,14572
13.325,14966
13.33333,15371
13.34167,15787
13.35,16213
13.35833,16652
13.36667,17102
13.375,17565
13.38333,18039
13.39167,18526
13.4,19024
13.40833,19535
13.41667,20058
13.425,20591
13.43333,21137
13.44167,21693
13.45,22259
13.45833,22835
13.46667,23419
13.475,24012
13.48333,24613
13.49167,25220
13.5,25832
13.50833,26449
13.51667,27069
13.525,27693
13.53333,28318
13.54167,28944
13.55,29569
13.55833,30193
13.56667,30815
13.575,31434
13.58333,32050
13.59167,32660
13.6,33265
13.60833,33864
13.61667,34456
13.625,35041
13.63333,35618
13.64167,36187
13.65,36746
13.65833,37297
13.66667,37837
13.675,38369
13.68333,38890
13.69167,39402
13.7,39903
13.70833,40395
13.71667,40876
13.725,41347
13.73333,41809
13.74167,42261
13.75,42705
13.75833,43139
13.76667,43566
13.775,43984
13.78333,44395
13.79167,44799
13.8,45196
13.80833,45588
13.81667,45976
13.825,46359
13.83333,46739
13.84167,47116
13.85,47491
13.85833,47864
13.86667,48237
13.875,48609
13.88333,48981
13.89167,49354
13.9,49725
13.90833,50095
13.91667,50460
13.925,50817
13.93333,51164
13.94167,51494
13.95,51801
13.95833,52078
13.96667,52316
13.975,52509
