time,signal
12.0,-381
12.00833,-377
12.01667,-374
12.025,-370
12.03333,-366
12.04167,-363
12.05,-358
12.05833,-355
12.06667,-351
12.075,-347
12.08333,-343
12.09167,-339
12.1,-335
12.10833,-331
12.11667,-327
12.125,-323
12.13333,-319
12.14167,-314
12.15,-310
12.15833,-306
12.16667,-302
12.175,-298
12.18333,-293
12.19167,-288
12.2,-284
12.20833,-280
12.21667,-276
12.225,-272
12.23333,-268
12.24167,-264
12.25,-260
12.25833,-255
12.26667,-251
12.275,-247
12.28333,-243
12.29167,-240
12.3,-236
12.30833,-232
12.31667,-228
12.325,-224
12.33333,-219
12.34167,-215
12.35,-212
12.35833,-208
12.36667,-204
12.375,-201
12.38333,-197
12.39167,-193
12.4,-189
12.40833,-186
12.41667,-182
12.425,-179
12.43333,-175
12.44167,-171
12.45,-168
12.45833,-164
12.46667,-160
12.475,-156
12.48333,-152
12.49167,-148
12.5,-144
12.50833,-140
12.51667,-136
12.525,-132
12.53333,-127
12.54167,-122
12.55,-116
12.55833,-111
12.56667,-105
12.575,-98
12.58333,-91
12.59167,-82
12.6,-73
12.60833,-62
12.61667,-50
12.625,-37
12.63333,-21
12.64167,-4
12.65,16
12.65833,38
12.66667,62
12.675,89
12.68333,119
12.69167,153
12.7,190
12.70833,230
12.71667,274
12.725,322
12.73333,374
12.74167,430
12.75,491
12.75833,555
12.76667,624
12.775,697
12.78333,776
12.79167,859
12.8,946
12.80833,1039
12.81667,1137
12.825,1239
12.83333,1345
12.84167,1457
12.85,1574
12.85833,1695
12.86667,1822
12.875,1953
12.88333,2090
12.89167,2231
12.9,2377
12.90833,2528
12.91667,2683
12.925,2844
12.93333,3009
12.94167,3179
12.95,3354
12.95833,3534
12.96667,3718
12.975,3907
12.98333,4101
12.99167,4300
13.0,4503
13.00833,4711
13.01667,4924
13.025,5141
13.03333,5364
13.04167,5591
13.05,5824
13.05833,6062
13.06667,6305
13.075,6554
13.08333,6810
13.09167,7072
13.1,7341
13.10833,7617
13.11667,7902
13.125,8195
13.13333,8498
13.14167,8812
13.15,9138
13.15833,9476
13.16667,9829
13.175,10197
13.18333,10582
13.19167,10985
13.2,11408
13.20833,11852
13.21667,12320
13.225,12812
13.23333,13331
13.24167,13878
13.25,14454
13.25833,15061
13.26667,15700
13.275,16372
13.28333,17079
13.29167,17820
13.3,18596
13.30833,19408
13.31667,20255
13.325,21137
13.33333,22053
13.34167,23002
13.35,23982
13.35833,24993
13.36667,26031
13.375,27094
13.38333,28181
13.39167,29288
13.4,30412
13.40833,31549
13.41667,32697
13.425,33851
13.43333,35007
13.44167,36164
13.45,37316
13.45833,38460
13.46667,39594
13.475,40713
13.48333,41815
13.49167,42896
13.5,43955
13.50833,44988
13.51667,45993
13.525,46968
13.53333,47912
13.54167,48823
13.55,49699
13.55833,50540
13.56667,51345
13.575,52114
13.58333,52846
13.59167,53542
13.6,54201
13.60833,54823
13.61667,55410
13.625,55961
13.63333,56476
13.64167,56958
13.65,57407
13.65833,57823
13.66667,58208
13.675,58562
13.68333,58888
13.69167,59187
13.7,59459
13.70833,59706
13.71667,59929
13.725,60129
13.73333,60308
13.74167,60468
13.75,60609
13.75833,60735
13.76667,60845
13.775,60941
13.78333,61026
13.79167,61100
13.8,61166
13.80833,61224
13.81667,61277
13.825,61325
13.83333,61372
13.84167,61418
13.85,61466
13.85833,61516
13.86667,61569
13.875,61628
13.88333,61694
13.89167,61768
13.9,61852
13.90833,61946
13.91667,62052
13.925,62172
13.93333,62305
13.94167,62453
13.95,62618
13.95833,62798
13.96667,62996
13.975,63212
13.98333,63447
13.99167,63700
14.0,63973
14.00833,64266
14.01667,64578
14.025,64911
14.03333,65265
14.04167,65638
14.05,66032
14.05833,66446
14.06667,66880
14.075,67335
14.08333,67809
14.09167,68304
14.1,68817
14.10833,69350
14.11667,69900
14.125,70466
14.13333,71046
14.14167,71638
14.15,72235
14.15833,72834
14.16667,73429
14.175,74010
14.18333,74570
14.19167,75098
14.2,75584
14.20833,76018
14.21667,76389
14.225,76686
14.23333,76902
14.24167,77027
14.25,77057
14.25833,76984
14.26667,76807
14.275,76523
14.28333,76131
14.29167,75631
14.3,75024
14.30833,74312
14.31667,73495
14.325,72575
14.33333,71552
14.34167,70427
14.35,69199
14.35833,67867
14.36667,66429
14.375,64884
14.38333,63231
14.39167,61468
14.4,59596
14.40833,57616
14.41667,55530
14.425,53346
14.43333,51070
14.44167,48712
14.45,46286
14.45833,43806
14.46667,41290
14.475,38758
14.48333,36228
14.49167,33722
14.5,31260
14.50833,28861
14.51667,26542
14.525,24320
14.53333,22207
14.54167,20213
14.55,18347
14.55833,16611
14.56667,15008
14.575,13537
14.58333,12194
14.59167,10976
14.6,9876
14.60833,8888
14.61667,8002
14.625,7212
14.63333,6508
14.64167,5884
14.65,5331
14.65833,4841
14.66667,4409
14.675,4028
14.68333,3691
14.69167,3393
14.7,3131
14.70833,2899
14.71667,2694
14.725,2512
14.73333,2351
14.74167,2207
14.75,2079
14.75833,1964
14.76667,1862
14.775,1770
14.78333,1687
14.79167,1611
14.8,1543
14.80833,1481
14.81667,1424
14.825,1372
14.83333,1325
14.84167,1281
14.85,1241
14.85833,1204
14.86667,1169
14.875,1136
14.88333,1106
14.89167,1077
14.9,1051
14.90833,1025
14.91667,1002
14.925,980
14.93333,959
14.94167,938
14.95,919
14.95833,901
14.96667,884
14.975,868
14.98333,853
14.99167,838
15.0,824
15.00833,810
15.01667,797
15.025,784
15.03333,772
15.04167,760
15.05,749
15.05833,739
15.06667,728
15.075,719
15.08333,710
15.09167,701
15.1,692
15.10833,683
15.11667,675
15.125,667
15.13333,659
15.14167,652
15.15,645
15.15833,638
15.16667,631
15.175,625
15.18333,618
15.19167,612
15.2,606
15.20833,599
15.21667,594
15.225,588
15.23333,582
15.24167,577
15.25,573
15.25833,568
15.26667,564
15.275,559
15.28333,554
15.29167,550
15.3,546
15.30833,542
15.31667,538
15.325,534
15.33333,530
15.34167,526
15.35,523
15.35833,519
15.36667,515
15.375,512
15.38333,508
15.39167,505
15.4,502
15.40833,498
15.41667,495
15.425,492
15.43333,489
15.44167,486
15.45,483
15.45833,480
15.46667,477
15.475,474
15.48333,471
15.49167,468
15.5,465
15.50833,462
15.51667,459
15.525,456
15.53333,453
15.54167,450
15.55,447
15.55833,445
15.56667,442
15.575,439
15.58333,436
15.59167,433
15.6,429
15.60833,426
15.61667,423
15.625,420
15.63333,417
15.64167,414
15.65,411
15.65833,409
15.66667,406
15.675,403
15.68333,401
15.69167,398
15.7,395
15.70833,392
15.71667,389
15.725,386
15.73333,383
15.74167,380
15.75,377
15.75833,374
15.76667,372
15.775,369
15.78333,366
15.79167,364
15.8,361
15.80833,358
15.81667,355
15.825,353
15.83333,350
15.84167,348
15.85,345
15.85833,343
15.86667,340
15.875,337
15.88333,335
15.89167,332
15.9,330
15.90833,327
15.91667,325
15.925,323
15.93333,320
15.94167,317
15.95,315
15.95833,313
15.96667,312
15.975,309
15.98333,307
15.99167,305
16.0,303
