time,signal
12.0,-399
12.00833,-396
12.01667,-393
12.025,-390
12.03333,-387
12.04167,-384
12.05,-381
12.05833,-378
12.06667,-375
12.075,-371
12.08333,-368
12.09167,-364
12.1,-360
12.10833,-356
12.11667,-352
12.125,-349
12.13333,-345
12.14167,-341
12.15,-337
12.15833,-333
12.16667,-329
12.175,-325
12.18333,-321
12.19167,-318
12.2,-314
12.20833,-310
12.21667,-306
12.225,-302
12.23333,-298
12.24167,-294
12.25,-290
12.25833,-287
12.26667,-283
12.275,-279
12.28333,-275
12.29167,-271
12.3,-267
12.30833,-263
12.31667,-259
12.325,-255
12.33333,-251
12.34167,-246
12.35,-242
12.35833,-237
12.36667,-233
12.375,-230
12.38333,-226
12.39167,-222
12.4,-218
12.40833,-213
12.41667,-209
12.425,-205
12.43333,-201
12.44167,-196
12.45,-192
12.45833,-188
12.46667,-183
12.475,-179
12.48333,-174
12.49167,-170
12.5,-165
12.50833,-161
12.51667,-156
12.525,-151
12.53333,-146
12.54167,-141
12.55,-136
12.55833,-129
12.56667,-123
12.575,-116
12.58333,-107
12.59167,-98
12.6,-89
12.60833,-77
12.61667,-65
12.625,-51
12.63333,-35
12.64167,-17
12.65,3
12.65833,25
12.66667,51
12.675,78
12.68333,109
12.69167,144
12.7,181
12.70833,223
12.71667,267
12.725,316
12.73333,369
12.74167,425
12.75,486
12.75833,551
12.76667,621
12.775,695
12.78333,773
12.79167,856
12.8,944
12.80833,1036
12.81667,1133
12.825,1235
12.83333,1342
12.84167,1455
12.85,1571
12.85833,1693
12.86667,1820
12.875,1951
12.88333,2088
12.89167,2229
12.9,2375
12.90833,2526
12.91667,2681
12.925,2842
12.93333,3007
12.94167,3177
12.95,3352
12.95833,3532
12.96667,3716
12.975,3905
12.98333,4098
12.99167,4296
13.0,4498
13.00833,4706
13.01667,4918
13.025,5134
13.03333,5354
13.04167,5580
13.05,5809
13.05833,6044
13.06667,6283
13.075,6527
13.08333,6776
13.09167,7030
13.1,7289
13.10833,7553
13.11667,7822
13.125,8098
13.13333,8380
13.14167,8668
13.15,8964
13.15833,9267
13.16667,9578
13.175,9897
13.18333,10225
13.19167,10562
13.2,10910
13.20833,11268
13.21667,11638
13.225,12020
13.23333,12415
13.24167,12823
13.25,13245
13.25833,13681
13.26667,14132
13.275,14599
13.28333,15082
13.29167,15580
13.3,16095
13.30833,16625
13.31667,17172
13.325,17735
13.33333,18313
13.34167,18906
13.35,19513
13.35833,20134
13.36667,20769
13.375,21415
13.38333,22072
13.39167,22738
13.4,23413
13.40833,24095
13.41667,24783
13.425,25475
13.43333,26171
13.44167,26868
13.45,27564
13.45833,28260
13.46667,28953
13.475,29642
13.48333,30327
13.49167,31005
13.5,31676
13.50833,32339
13.51667,32993
13.525,33637
13.53333,34270
13.54167,34893
13.55,35504
13.55833,36103
13.56667,36691
13.575,37265
13.58333,37828
13.59167,38378
13.6,38916
13.60833,39441
13.61667,39954
13.625,40455
13.63333,40944
13.64167,41422
13.65,41889
13.65833,42345
13.66667,42792
13.675,43228
13.68333,43655
13.69167,44073
13.7,44482
13.70833,44884
13.71667,45279
13.725,45667
13.73333,46049
13.74167,46426
13.75,46798
13.75833,47165
13.76667,47530
13.775,47891
13.78333,48250
13.79167,48608
13.8,48965
13.80833,49322
13.81667,49680
13.825,50039
13.83333,50400
13.84167,50764
13.85,51132
13.85833,51503
13.86667,51879
13.875,52261
13.88333,52649
13.89167,53043
13.9,53445
13.90833,53854
13.91667,54271
13.925,54697
13.93333,55131
13.94167,55576
13.95,56030
13.95833,56494
13.96667,56969
13.975,57454
13.98333,57951
13.99167,58459
14.0,58979
14.00833,59510
14.01667,60053
14.025,60608
14.03333,61176
14.04167,61755
14.05,62346
14.05833,62950
14.06667,63566
14.075,64194
14.08333,64835
14.09167,65487
14.1,66152
14.10833,66829
14.11667,67517
14.125,68216
14.13333,68926
14.14167,69644
14.15,70369
14.15833,71097
14.16667,71824
14.175,72546
14.18333,73255
14.19167,73943
14.2,74602
14.20833,75222
14.21667,75792
14.225,76302
14.23333,76742
14.24167,77101
14.25,77371
14.25833,77544
14.26667,77615
14.275,77578
14.28333,77430
14.29167,77171
14.3,76800
14.30833,76315
14.31667,75720
14.325,75014
14.33333,74200
14.34167,73279
14.35,72251
14.35833,71117
14.36667,69877
14.375,68529
14.38333,67072
14.39167,65505
14.4,63826
14.40833,62036
14.41667,60134
14.425,58122
14.43333,56003
14.44167,53784
14.45,51473
14.45833,49080
14.46667,46619
14.475,44106
14.48333,41557
14.49167,38993
14.5,36434
14.50833,33899
14.51667,31409
14.525,28985
14.53333,26643
14.54167,24399
14.55,22266
14.55833,20254
14.56667,18371
14.575,16621
14.58333,15005
14.59167,13522
14.6,12169
14.60833,10942
14.61667,9834
14.625,8837
14.63333,7945
14.64167,7148
14.65,6440
14.65833,5812
14.66667,5255
14.675,4763
14.68333,4328
14.69167,3944
14.7,3605
14.70833,3306
14.71667,3043
14.725,2810
14.73333,2604
14.74167,2422
14.75,2260
14.75833,2116
14.76667,1987
14.775,1873
14.78333,1771
14.79167,1679
14.8,1596
14.80833,1521
14.81667,1453
14.825,1392
14.83333,1336
14.84167,1285
14.85,1238
14.85833,1194
14.86667,1154
14.875,1117
14.88333,1082
14.89167,1050
14.9,1020
14.90833,992
14.91667,966
14.925,941
14.93333,918
14.94167,896
14.95,876
14.95833,856
14.96667,838
14.975,821
14.98333,804
14.99167,789
15.0,773
15.00833,759
15.01667,745
15.025,732
15.03333,719
15.04167,707
15.05,695
15.05833,684
15.06667,674
15.075,664
15.08333,655
15.09167,645
15.1,636
15.10833,627
15.11667,619
15.125,611
15.13333,603
15.14167,595
15.15,587
15.15833,580
15.16667,573
15.175,567
15.18333,560
15.19167,554
15.2,548
15.20833,542
15.21667,536
15.225,531
15.23333,526
15.24167,521
15.25,516
15.25833,511
15.26667,507
15.275,502
15.28333,498
15.29167,494
15.3,489
15.30833,485
15.31667,482
15.325,478
15.33333,474
15.34167,471
15.35,467
15.35833,464
15.36667,460
15.375,457
15.38333,454
15.39167,451
15.4,448
15.40833,445
15.41667,442
15.425,439
15.43333,436
15.44167,433
15.45,430
15.45833,427
15.46667,424
15.475,421
15.48333,419
15.49167,416
15.5,413
15.50833,410
15.51667,408
15.525,405
15.53333,403
15.54167,400
15.55,397
15.55833,395
15.56667,392
15.575,390
15.58333,388
15.59167,385
15.6,383
15.60833,380
15.61667,378
15.625,375
15.63333,372
15.64167,370
15.65,368
15.65833,365
15.66667,363
15.675,361
15.68333,359
15.69167,356
15.7,354
15.70833,351
15.71667,349
15.725,346
15.73333,344
15.74167,342
15.75,339
15.75833,338
15.76667,336
15.775,333
15.78333,331
15.79167,329
15.8,327
15.80833,325
15.81667,322
15.825,320
15.83333,318
15.84167,317
15.85,315
15.85833,313
15.86667,312
15.875,310
15.88333,308
15.89167,306
15.9,304
15.90833,302
15.91667,301
15.925,299
15.93333,297
15.94167,296
15.95,294
15.95833,293
15.96667,291
15.975,290
15.98333,289
15.99167,288
16.0,287
