time,signal
12.0,694
12.00833,694
12.01667,693
12.025,693
12.03333,692
12.04167,691
12.05,690
12.05833,689
12.06667,688
12.075,688
12.08333,687
12.09167,687
12.1,686
12.10833,686
12.11667,686
12.125,686
12.13333,686
12.14167,686
12.15,685
12.15833,684
12.16667,684
12.175,683
12.18333,683
12.19167,682
12.2,682
12.20833,681
12.21667,681
12.225,681
12.23333,681
12.24167,680
12.25,680
12.25833,679
12.26667,679
12.275,678
12.28333,678
12.29167,678
12.3,677
12.30833,677
12.31667,677
12.325,676
12.33333,676
12.34167,676
12.35,676
12.35833,676
12.36667,676
12.375,676
12.38333,676
12.39167,676
12.4,676
12.40833,676
12.41667,675
12.425,675
12.43333,675
12.44167,675
12.45,675
12.45833,675
12.46667,675
12.475,675
12.48333,675
12.49167,674
12.5,674
12.50833,674
12.51667,674
12.525,674
12.53333,674
12.54167,674
12.55,674
12.55833,674
12.56667,675
12.575,675
12.58333,676
12.59167,677
12.6,679
12.60833,680
12.61667,683
12.625,686
12.63333,690
12.64167,694
12.65,700
12.65833,706
12.66667,714
12.675,723
12.68333,734
12.69167,747
12.7,762
12.70833,779
12.71667,799
12.725,822
12.73333,847
12.74167,875
12.75,907
12.75833,943
12.76667,982
12.775,1025
12.78333,1073
12.79167,1125
12.8,1181
12.80833,1242
12.81667,1308
12.825,1379
12.83333,1454
12.84167,1535
12.85,1621
12.85833,1712
12.86667,1808
12.875,1910
12.88333,2017
12.89167,2130
12.9,2249
12.90833,2373
12.91667,2502
12.925,2637
12.93333,2777
12.94167,2923
12.95,3075
12.95833,3232
12.96667,3394
12.975,3562
12.98333,3735
12.99167,3913
13.0,4096
13.00833,4285
13.01667,4478
13.025,4676
13.03333,4879
13.04167,5087
13.05,5299
13.05833,5515
13.06667,5736
13.075,5962
13.08333,6192
13.09167,6426
13.1,6663
13.10833,6905
13.11667,7151
13.125,7401
13.13333,7655
13.14167,7912
13.15,8173
13.15833,8437
13.16667,8705
13.175,8976
13.18333,9250
13.19167,9528
13.2,9810
13.20833,10094
13.21667,10381
13.225,10672
13.23333,10966
13.24167,11262
13.25,11562
13.25833,11865
13.26667,12170
13.275,12478
13.28333,12790
13.29167,13104
13.3,13421
13.30833,13741
13.31667,14064
13.325,14389
13.33333,14717
13.34167,15048
13.35,15382
13.35833,15719
13.36667,16059
13.375,16401
13.38333,16747
13.39167,17094
13.4,17445
13.40833,17798
13.41667,18154
13.425,18514
13.43333,18875
13.44167,19240
13.45,19608
13.45833,19979
13.46667,20353
13.475,20729
13.48333,21109
13.49167,21491
13.5,21876
13.50833,22264
13.51667,22655
13.525,23049
13.53333,23447
13.54167,23847
13.55,24250
13.55833,24657
13.56667,25066
13.575,25478
13.58333,25893
13.59167,26312
13.6,26734
13.60833,27159
13.61667,27588
13.625,28020
13.63333,28455
13.64167,28893
13.65,29334
13.65833,29779
13.66667,30228
13.675,30680
13.68333,31136
13.69167,31596
13.7,32058
13.70833,32525
13.71667,32995
13.725,33468
13.73333,33945
13.74167,34425
13.75,34910
13.75833,35398
13.76667,35890
13.775,36387
13.78333,36887
13.79167,37390
13.8,37898
13.80833,38410
13.81667,38926
13.825,39446
13.83333,39970
13.84167,40498
13.85,41031
13.85833,41568
13.86667,42109
13.875,42653
13.88333,43202
13.89167,43754
13.9,44308
13.90833,44863
13.91667,45416
13.925,45965
13.93333,46504
13.94167,47031
13.95,47537
13.95833,48015
13.96667,48458
13.975,48857
13.98333,49201
13.99167,49483
14.0,49692
14.00833,49820
14.01667,49860
14.025,49804
14.03333,49648
14.04167,49385
14.05,49013
14.05833,48527
14.06667,47926
14.075,47208
14.08333,46372
14.09167,45418
14.1,44347
14.10833,43160
14.11667,41861
14.125,40454
14.13333,38947
14.14167,37347
14.15,35667
14.15833,33917
14.16667,32115
14.175,30276
14.18333,28416
14.19167,26553
14.2,24706
14.20833,22890
14.21667,21123
14.225,19416
14.23333,17784
14.24167,16234
14.25,14776
14.25833,13415
14.26667,12153
14.275,10991
14.28333,9927
14.29167,8960
14.3,8086
14.30833,7299
14.31667,6594
14.325,5964
14.33333,5405
14.34167,4909
14.35,4471
14.35833,4084
14.36667,3743
14.375,3443
14.38333,3180
14.39167,2948
14.4,2745
14.40833,2565
14.41667,2408
14.425,2270
14.43333,2148
14.44167,2040
14.45,1944
14.45833,1859
14.46667,1784
14.475,1717
14.48333,1656
14.49167,1603
14.5,1554
14.50833,1511
14.51667,1471
14.525,1435
14.53333,1403
14.54167,1373
14.55,1345
14.55833,1320
14.56667,1297
14.575,1275
14.58333,1255
14.59167,1237
14.6,1220
14.60833,1205
14.61667,1190
14.625,1177
14.63333,1164
14.64167,1152
14.65,1140
14.65833,1129
14.66667,1118
14.675,1108
14.68333,1099
14.69167,1090
14.7,1082
14.70833,1074
14.71667,1066
14.725,1058
14.73333,1051
14.74167,1045
14.75,1039
14.75833,1034
14.76667,1028
14.775,1023
14.78333,1018
14.79167,1013
14.8,1008
14.80833,1004
14.81667,999
14.825,995
14.83333,991
14.84167,987
14.85,983
14.85833,979
14.86667,976
14.875,973
14.88333,970
14.89167,967
14.9,964
14.90833,962
14.91667,960
14.925,957
14.93333,955
14.94167,953
14.95,951
14.95833,949
14.96667,947
14.975,945
14.98333,944
14.99167,942
15.0,940
15.00833,938
15.01667,937
15.025,935
15.03333,934
15.04167,933
15.05,931
15.05833,930
15.06667,929
15.075,927
15.08333,926
15.09167,925
15.1,924
15.10833,923
15.11667,922
15.125,921
15.13333,920
15.14167,919
15.15,918
15.15833,918
15.16667,917
15.175,916
15.18333,915
15.19167,915
15.2,915
15.20833,914
15.21667,913
15.225,912
15.23333,911
15.24167,910
15.25,909
15.25833,908
15.26667,907
15.275,906
15.28333,905
15.29167,904
15.3,903
15.30833,903
15.31667,902
15.325,901
15.33333,900
15.34167,899
15.35,899
15.35833,898
15.36667,897
15.375,896
15.38333,896
15.39167,895
15.4,894
15.40833,893
15.41667,892
15.425,891
15.43333,890
15.44167,889
15.45,888
15.45833,887
15.46667,886
15.475,885
15.48333,884
15.49167,883
15.5,883
15.50833,882
15.51667,881
15.525,880
15.53333,879
15.54167,878
15.55,877
15.55833,875
15.56667,874
15.575,873
15.58333,872
15.59167,871
15.6,870
15.60833,869
15.61667,867
15.625,866
15.63333,865
15.64167,864
15.65,863
15.65833,863
15.66667,862
15.675,861
15.68333,861
15.69167,860
15.7,859
15.70833,858
15.71667,857
15.725,856
15.73333,855
15.74167,854
15.75,853
15.75833,852
15.76667,851
15.775,850
15.78333,849
15.79167,848
15.8,847
15.80833,846
15.81667,845
15.825,844
15.83333,843
15.84167,843
15.85,842
15.85833,841
15.86667,840
15.875,840
15.88333,839
15.89167,838
15.9,837
15.90833,836
15.91667,835
15.925,834
15.93333,833
15.94167,833
15.95,832
15.95833,831
15.96667,830
15.975,829
15.98333,828
15.99167,828
16.0,827
16.00833,827
16.01667,826
16.025,826
16.03333,825
16.04167,825
16.05,824
16.05833,824
16.06667,823
16.075,823
16.08333,822
16.09167,822
16.1,821
16.10833,820
16.11667,820
16.125,819
16.13333,818
16.14167,817
16.15,817
16.15833,816
16.16667,816
16.175,815
16.18333,815
16.19167,814
16.2,814
16.20833,814
16.21667,813
16.225,813
16.23333,813
16.24167,813
16.25,812
16.25833,812
16.26667,811
16.275,811
16.28333,811
16.29167,811
16.3,810
16.30833,810
16.31667,809
16.325,809
16.33333,808
16.34167,808
16.35,807
16.35833,807
16.36667,806
16.375,806
16.38333,806
16.39167,806
16.4,806
16.40833,806
16.41667,806
16.425,805
16.43333,805
16.44167,805
16.45,805
16.45833,804
16.46667,803
16.475,803
16.48333,802
16.49167,802
16.5,802
16.50833,802
16.51667,802
16.525,801
16.53333,800
16.54167,800
16.55,799
16.55833,799
16.56667,798
16.575,798
16.58333,798
16.59167,798
16.6,798
16.60833,798
16.61667,798
16.625,798
16.63333,797
16.64167,797
16.65,796
16.65833,796
16.66667,795
16.675,795
16.68333,795
16.69167,795
16.7,795
16.70833,794
16.71667,794
16.725,793
16.73333,793
16.74167,793
16.75,793
16.75833,793
16.76667,792
16.775,792
