time,signal
12.0,702
12.00833,701
12.01667,701
12.025,700
12.03333,700
12.04167,700
12.05,699
12.05833,699
12.06667,699
12.075,698
12.08333,697
12.09167,697
12.1,697
12.10833,697
12.11667,697
12.125,697
12.13333,696
12.14167,696
12.15,695
12.15833,695
12.16667,694
12.175,694
12.18333,693
12.19167,693
12.2,693
12.20833,692
12.21667,692
12.225,692
12.23333,691
12.24167,691
12.25,691
12.25833,691
12.26667,690
12.275,690
12.28333,689
12.29167,689
12.3,689
12.30833,688
12.31667,688
12.325,688
12.33333,688
12.34167,688
12.35,687
12.35833,687
12.36667,687
12.375,687
12.38333,687
12.39167,686
12.4,686
12.40833,686
12.41667,686
12.425,686
12.43333,686
12.44167,686
12.45,685
12.45833,685
12.46667,685
12.475,685
12.48333,685
12.49167,685
12.5,685
12.50833,685
12.51667,685
12.525,685
12.53333,685
12.54167,686
12.55,686
12.55833,686
12.56667,687
12.575,688
12.58333,690
12.59167,691
12.6,693
12.60833,695
12.61667,698
12.625,702
12.63333,706
12.64167,711
12.65,717
12.65833,725
12.66667,734
12.675,745
12.68333,758
12.69167,773
12.7,790
12.70833,809
12.71667,831
12.725,856
12.73333,885
12.74167,917
12.75,952
12.75833,991
12.76667,1034
12.775,1080
12.78333,1132
12.79167,1187
12.8,1247
12.80833,1311
12.81667,1381
12.825,1455
12.83333,1534
12.84167,1618
12.85,1706
12.85833,1800
12.86667,1900
12.875,2004
12.88333,2114
12.89167,2229
12.9,2349
12.90833,2474
12.91667,2605
12.925,2740
12.93333,2881
12.94167,3028
12.95,3180
12.95833,3337
12.96667,3499
12.975,3666
12.98333,3837
12.99167,4014
13.0,4196
13.00833,4383
13.01667,4575
13.025,4771
13.03333,4971
13.04167,5176
13.05,5386
13.05833,5600
13.06667,5818
13.075,6041
13.08333,6268
13.09167,6500
13.1,6735
13.10833,6974
13.11667,7217
13.125,7464
13.13333,7715
13.14167,7970
13.15,8229
13.15833,8492
13.16667,8758
13.175,9027
13.18333,9301
13.19167,9578
13.2,9860
13.20833,10145
13.21667,10433
13.225,10726
13.23333,11023
13.24167,11324
13.25,11629
13.25833,11938
13.26667,12252
13.275,12570
13.28333,12893
13.29167,13221
13.3,13555
13.30833,13894
13.31667,14238
13.325,14587
13.33333,14942
13.34167,15303
13.35,15669
13.35833,16042
13.36667,16421
13.375,16806
13.38333,17197
13.39167,17594
13.4,17998
13.40833,18408
13.41667,18824
13.425,19246
13.43333,19673
13.44167,20106
13.45,20545
13.45833,20988
13.46667,21437
13.475,21891
13.48333,22349
13.49167,22811
13.5,23277
13.50833,23747
13.51667,24219
13.525,24695
13.53333,25173
13.54167,25652
13.55,26134
13.55833,26616
13.56667,27100
13.575,27585
13.58333,28071
13.59167,28557
13.6,29044
13.60833,29530
13.61667,30016
13.625,30502
13.63333,30986
13.64167,31470
13.65,31952
13.65833,32433
13.66667,32913
13.675,33393
13.68333,33871
13.69167,34347
13.7,34822
13.70833,35297
13.71667,35770
13.725,36242
13.73333,36714
13.74167,37184
13.75,37654
13.75833,38123
13.76667,38592
13.775,39060
13.78333,39528
13.79167,39996
13.8,40464
13.80833,40933
13.81667,41403
13.825,41873
13.83333,42345
13.84167,42819
13.85,43294
13.85833,43771
13.86667,44250
13.875,44731
13.88333,45211
13.89167,45692
13.9,46169
13.90833,46641
13.91667,47105
13.925,47554
13.93333,47985
13.94167,48389
13.95,48760
13.95833,49088
13.96667,49365
13.975,49585
13.98333,49737
13.99167,49816
14.0,49814
14.00833,49725
14.01667,49545
14.025,49270
14.03333,48898
14.04167,48426
14.05,47854
14.05833,47179
14.06667,46402
14.075,45523
14.08333,44543
14.09167,43461
14.1,42281
14.10833,41005
14.11667,39637
14.125,38183
14.13333,36650
14.14167,35049
14.15,33388
14.15833,31681
14.16667,29940
14.175,28181
14.18333,26417
14.19167,24664
14.2,22936
14.20833,21248
14.21667,19611
14.225,18038
14.23333,16537
14.24167,15116
14.25,13781
14.25833,12536
14.26667,11383
14.275,10320
14.28333,9348
14.29167,8464
14.3,7663
14.30833,6941
14.31667,6293
14.325,5713
14.33333,5197
14.34167,4739
14.35,4333
14.35833,3974
14.36667,3657
14.375,3377
14.38333,3131
14.39167,2913
14.4,2722
14.40833,2553
14.41667,2405
14.425,2273
14.43333,2157
14.44167,2053
14.45,1961
14.45833,1880
14.46667,1808
14.475,1743
